Conf,CNo.,ION,CION,SOL,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13
159, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
159, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
159, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
159, 4, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
159, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
159, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
159, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
159, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
159, 9, 12, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0
159, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
159, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
160, 0, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
160, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
160, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
160, 3, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
160, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
160, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
160, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
160, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
160, 8, 12, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0
160, 9, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
160, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
160, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
161, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
161, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
161, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
161, 3, 216, 0, 0, 0, 216, 0, 2, 0, 0, 0, 0, 0, 0, 0
161, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
161, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
161, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
161, 7, 12, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0
161, 8, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
161, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
161, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 0, 12, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0
162, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
162, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
162, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
162, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
163, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 8, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
163, 9, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
163, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
163, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 0, 12, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0
164, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 8, 12, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0
164, 9, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
164, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
164, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 0, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
165, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 8, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
165, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
165, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
165, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
166, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
166, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
166, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
166, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
166, 4, 216, 0, 0, 0, 216, 0, 2, 0, 0, 0, 0, 0, 0, 0
166, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
166, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
166, 7, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
166, 8, 12, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0
166, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
166, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
167, 0, 12, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0
167, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
167, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
167, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
167, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
167, 5, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
167, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
167, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
167, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
167, 9, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
167, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
167, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 0, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
168, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
168, 9, 12, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0
168, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
168, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
169, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
169, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
169, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
169, 3, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
169, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
169, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
169, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
169, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
169, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
169, 9, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
169, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
170, 0, 12, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0
170, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
170, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
170, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
170, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
170, 5, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
170, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
170, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
170, 8, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
170, 9, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
170, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
170, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
171, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
171, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
171, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
171, 3, 108, 0, 0, 0, 108, 0, 2, 0, 0, 0, 0, 0, 0, 0
171, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
171, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
171, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
171, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
171, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
171, 9, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
171, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
171, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
172, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 8, 12, 0, 0, 0, 2, 0, 4, 0, 1, 0, 0, 0, 0, 0
172, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
172, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
172, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 0, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
173, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 8, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
173, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
173, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
173, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 0, 12, 0, 0, 0, 2, 0, 4, 0, 1, 0, 0, 0, 0, 0
174, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
174, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
174, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
174, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
175, 0, 12, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0
175, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
175, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
175, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
175, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
175, 5, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
175, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
175, 7, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
175, 8, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
175, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
175, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
176, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
176, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
176, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
176, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
176, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
176, 5, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
176, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
176, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
176, 8, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
176, 9, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
176, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
176, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
177, 0, 12, 0, 0, 0, 1, 0, 3, 0, 2, 0, 0, 0, 0, 0
177, 1, 132, 0, 0, 0, 120, 0, 3, 0, 0, 0, 0, 0, 0, 0
177, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
177, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
177, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
177, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
177, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
177, 7, 12, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0
177, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
177, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
178, 0, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
178, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
178, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
178, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
178, 4, 216, 0, 0, 0, 216, 0, 2, 0, 0, 0, 0, 0, 0, 0
178, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
178, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
178, 7, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
178, 8, 24, 0, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0
178, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
179, 0, 12, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0
179, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
179, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
179, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
179, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
179, 5, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
179, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
179, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
179, 8, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
179, 9, 12, 0, 0, 0, 2, 0, 4, 0, 1, 0, 0, 0, 0, 0
179, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
179, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
180, 0, 12, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0
180, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
180, 2, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
180, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
180, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
180, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
180, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
180, 7, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
180, 8, 12, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0
180, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
180, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
181, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
181, 9, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
181, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
181, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 0, 12, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0
182, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 8, 12, 0, 0, 0, 2, 0, 3, 0, 1, 0, 0, 0, 0, 0
182, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
182, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
182, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
183, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 8, 12, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0
183, 9, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
183, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
183, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
184, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
184, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
184, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
184, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
184, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
184, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
